2019-10-04T14:35:17.755
2019-06-11T23:00|17.6|17.6|17.0|1
2019-06-11T23:05|17.6|17.660000000000004|17.0|1
2019-06-11T23:10|17.7|17.779999999999998|17.0|1
2019-06-11T23:15|17.98|18.7|17.0|2
2019-06-11T23:20|18.360000000000003|22.72|17.0|2
2019-06-11T23:25|15.02|22.82|17.0|2
2019-06-11T23:30|12.64|22.8|17.0|2
2019-06-11T23:35|11.04|22.740000000000002|17.0|2
2019-06-11T23:40|9.8|22.7|17.0|2
2019-06-11T23:45|8.959999999999999|22.6|17.0|2
2019-06-11T23:50|8.239999999999998|22.560000000000002|17.0|2
2019-06-11T23:55|7.640000000000001|22.4|17.0|2
2019-06-12T00:00|7.06|22.220000000000002|17.0|2
2019-06-12T00:05|6.840000000000001|22.080000000000002|17.0|2
2019-06-12T00:10|6.7|21.9|17.0|2
2019-06-12T00:15|7.5|21.7|17.0|2
2019-06-12T00:20|6.68|21.48|17.0|2
2019-06-12T00:25|7.08|21.240000000000002|17.0|2
2019-06-12T00:30|7.839999999999999|21.1|17.0|2
2019-06-12T00:35|7.0|20.9|17.0|2
2019-06-12T00:40|7.159999999999999|20.72|17.0|2
2019-06-12T00:45|7.82|20.580000000000002|17.0|2
2019-06-12T00:50|7.76|20.4|17.0|2
2019-06-12T00:55|7.859999999999999|20.220000000000002|17.0|2
2019-06-12T01:00|8.059999999999999|20.080000000000002|17.0|2
2019-06-12T01:05|8.16|19.919999999999998|17.0|2
2019-06-12T01:10|8.16|19.76|17.0|2
2019-06-12T01:15|8.139999999999999|19.619999999999997|17.0|2
2019-06-12T01:20|8.04|19.439999999999998|17.0|2
2019-06-12T01:25|8.04|19.32|17.0|2
2019-06-12T01:30|8.04|19.18|17.0|2
2019-06-12T01:35|8.0|19.040000000000003|17.0|2
2019-06-12T01:40|7.92|18.9|17.0|2
2019-06-12T01:45|7.840000000000001|18.78|17.0|2
2019-06-12T01:50|7.760000000000001|18.619999999999997|17.0|2
2019-06-12T01:55|7.7|18.48|17.0|2
2019-06-12T02:00|7.6|18.36|17.0|2
2019-06-12T02:05|7.58|18.2|17.0|2
2019-06-12T02:10|7.5|18.119999999999997|17.0|2
2019-06-12T02:15|7.359999999999999|17.939999999999998|17.0|2
2019-06-12T02:20|7.260000000000001|17.86|17.0|2
2019-06-12T02:25|7.220000000000001|17.740000000000002|17.0|2
2019-06-12T02:30|7.2|17.619999999999997|17.0|2
2019-06-12T09:05|4.96|11.92|17.0|3
2019-06-12T09:10|5.66|10.5|17.0|3
2019-06-12T09:15|6.840000000000001|10.6|17.0|3
2019-06-12T09:20|6.92|10.66|17.0|3
2019-06-12T09:25|8.08|10.76|17.0|3
2019-06-12T09:30|9.34|10.84|17.0|3
2019-06-12T09:35|10.3|10.92|17.0|3
2019-06-12T09:40|11.22|11.06|17.0|3
2019-06-12T09:45|11.959999999999999|11.14|17.0|3
2019-06-12T09:50|12.68|11.239999999999998|17.0|3
2019-06-12T09:55|13.280000000000001|11.4|17.0|3
2019-06-12T10:00|13.8|11.52|17.0|3
2019-06-12T10:05|14.26|11.64|17.0|3
2019-06-12T10:10|14.720000000000002|11.82|17.0|3
2019-06-12T10:15|15.059999999999999|11.92|17.0|3
2019-06-12T10:20|15.36|12.080000000000002|17.0|3
2019-06-12T10:25|15.66|12.2|17.0|3
2019-06-12T10:30|15.88|12.379999999999999|17.0|3
2019-06-12T10:35|16.14|12.580000000000002|17.0|3
2019-06-12T10:40|16.360000000000003|12.76|17.0|3
2019-06-12T10:45|16.6|12.88|17.0|3
2019-06-12T10:50|16.779999999999998|13.080000000000002|17.0|3
2019-06-12T10:55|16.959999999999997|13.239999999999998|17.0|3
2019-06-12T11:00|17.12|13.419999999999998|17.0|3
2019-06-12T11:05|17.28|13.6|17.0|3
2019-06-12T11:10|17.439999999999998|13.779999999999998|17.0|3
2019-06-12T11:15|17.6|13.919999999999998|17.0|3
2019-06-12T11:20|17.759999999999998|14.1|17.0|3
2019-06-12T11:25|17.880000000000003|14.219999999999999|17.0|3
2019-06-12T11:30|18.0|14.38|17.0|3
2019-06-12T11:35|18.14|14.559999999999999|17.0|3
2019-06-12T11:40|18.24|14.7|17.0|3
2019-06-12T11:45|18.380000000000003|14.84|17.0|3
2019-06-12T11:50|18.5|15.0|17.0|3
2019-06-12T11:55|18.62|15.16|17.0|3
2019-06-12T12:00|18.759999999999998|15.319999999999999|17.0|3
2019-06-12T12:05|18.860000000000003|15.479999999999999|17.0|3
2019-06-12T12:10|18.939999999999998|15.62|17.0|3
2019-06-12T12:15|19.1|15.779999999999998|17.0|3
2019-06-12T12:20|19.160000000000004|15.88|17.0|3
2019-06-12T12:25|19.24|16.060000000000002|17.0|3
2019-06-12T12:30|19.380000000000003|16.18|17.0|3
2019-06-12T12:35|19.54|16.340000000000003|17.0|3
2019-06-12T12:40|19.6|16.46|17.0|3
2019-06-12T12:45|19.72|16.64|17.0|3
2019-06-12T12:50|19.82|16.8|17.0|3
2019-06-12T12:55|19.9|16.9|17.0|1
2019-06-12T13:00|19.8|16.939999999999998|17.0|1
2019-06-12T13:05|19.78|17.0|17.0|1
2019-06-12T13:10|19.619999999999997|17.080000000000002|17.0|1
2019-06-12T13:15|19.46|17.1|17.0|1
2019-06-12T13:20|19.36|17.1|17.0|1
2019-06-12T13:25|19.220000000000002|17.1|17.0|1
2019-06-12T13:30|19.139999999999997|17.1|17.0|1
2019-06-12T13:35|19.1|17.1|17.0|1
2019-06-12T13:40|18.98|17.1|17.0|1
2019-06-12T13:45|18.9|17.18|17.0|1
2019-06-12T13:50|18.86|17.2|17.0|1
2019-06-12T13:55|18.8|17.2|17.0|1
2019-06-12T14:00|18.8|17.2|17.0|1
2019-06-12T14:05|18.7|17.2|17.0|1
2019-06-12T14:10|18.659999999999997|17.1|17.0|1
2019-06-12T14:15|18.6|17.1|17.0|1
2019-06-12T14:20|18.6|17.1|17.0|1
2019-06-12T14:25|18.6|17.0|17.0|1
2019-06-12T14:30|18.54|16.919999999999998|17.0|1
2019-06-12T14:35|18.5|16.9|17.0|1
2019-06-12T14:40|18.48|16.8|17.0|1
2019-06-12T14:45|18.4|16.8|17.0|1
2019-06-12T14:50|18.4|16.8|17.0|1
2019-06-12T14:55|18.4|16.8|17.0|1
2019-06-12T15:00|18.4|16.8|17.0|1
2019-06-12T15:05|18.4|16.8|17.0|1
2019-06-12T15:10|18.4|16.860000000000003|17.0|1
2019-06-12T15:15|18.3|16.9|17.0|1
2019-06-12T15:21|18.28|16.9|17.0|1
2019-06-12T15:25|18.2|16.9|17.0|1
2019-06-12T15:30|18.2|16.9|17.0|1
2019-06-12T15:36|18.2|16.919999999999998|17.0|1
2019-06-12T15:40|18.139999999999997|16.939999999999998|17.0|1
2019-06-12T15:45|18.119999999999997|16.98|17.0|1
2019-06-12T15:50|18.1|17.0|17.0|1
2019-06-12T15:56|18.1|17.0|17.0|1
2019-06-12T16:01|18.1|17.0|17.0|1
2019-06-12T16:06|18.1|17.060000000000002|17.0|1
2019-06-12T16:10|18.1|17.1|17.0|1
2019-06-12T16:15|18.1|17.1|17.0|1
2019-06-12T16:21|18.1|17.1|17.0|1
2019-06-12T16:25|18.1|17.1|17.0|1
2019-06-12T16:30|18.12|17.119999999999997|17.0|3
2019-06-12T16:35|18.2|17.14|17.0|1
2019-06-12T16:40|18.2|17.2|17.0|1
2019-06-12T16:45|18.2|17.2|17.0|1
2019-06-12T16:50|18.2|17.2|17.0|1
2019-06-12T16:55|18.2|17.2|17.0|1
2019-06-12T17:00|18.2|17.2|17.0|1
2019-06-12T17:05|18.2|17.2|17.0|1
2019-06-12T17:10|18.2|17.2|17.0|1
2019-06-12T17:15|18.2|17.2|17.0|1
2019-06-12T17:20|18.2|17.22|17.0|1
2019-06-12T17:25|18.2|17.259999999999998|17.0|1
